transliteration,translation,source_file
"a-na kà-[ri-im] ' 1)Kà-ni-is I TUR GAL IGI G[IR sa A-sur] ' 2Lù-sà-ni-kà-ma 15)... a-ta is-[tù] 16Lli mi-im I-sd-a I a-df I li-mi-i[m kla qd-tf °>A-sur-SIPA ITU.1.KAM °NIN-«x»-É-GALL[ "" ""] 18)ku-nu-kam tù-kà-i-il 5 I al-kam I a-ma- U(1] i9)di-in I kà-ri-im ku-nu-kam sa i-q[â-tf-kà] 201sa-db-tù I a-na-ku I d a-ta 21)lu ni-ik-nu-uk-ma I a-na DUMU [um-mi-a]=nim 22>sa a-na a-limé' 23)i-lu-ku I lu ni-ip-qf-id-rna 24)a-na a-lim é' I a-sé-er I a-ha-tf-ni 25)NIN.DINGIR û a-he-e-ni I lu-bi4 i15-ma 26)a-lu-um I x-[x-x-(x-x)]-ni-ni 27)li-df-in","I turned you over to the Kärum 'Small — Great' before the d[agger of Assur,] (which established that) you had the seal in your possession from the eponymy of Isaya until the eponymy after that of Ashur-re'i, month of Belat-ekallim. Come, you and I, we want to seal the seal that was 'seized' ('confiscated' or only 'found'?) in [your han]d according to the judgment of the Kärum, entrust it to a financier's employee who is going to the city, so that he may bring it to the city to our sister, the gubabtum-priestess, and our brothers, and then the city may judge [our case].",akkadian-translation.csv
ina lib-bi sa 5 MA.NA KÙ.BABBAR a-ki-i û-il-ti sa ina É.AN.NA ina UGU mdIN.NIN-NUMUN-GAL-si u mdIN.NIN-gEg.MEg-MU e-li-tu mi-ris-tu4 a-ki-i GANBA sa e-bir-17 a-na dGAgAN sâ UNUGI° i-nam-di-nu.,"From it (out of an original sum of 10 minas), for 5 minas of silver, according to the promissory note that was produced in the Eanna against Innin-zêr-usabsi and Innin-ahhê-iddin, they will deliver a cargo according to the market of Ebir-nari to the Lady of Uruk.",akkadian-translation.csv
"1 ri-ik-sà-am sa hu-sd-ri sa a-/si-ti-M, [dUT]U-tdk-ld-ku ÎR°d-kà, [na]-ds-a-kum","Shamash-taklāku, your servant, brings you 1 package of lapis lazuli from your wife.",akkadian-translation.csv
fad Bi-ik-ni fad-di °a4ugnî,Mount Bikni is the mountain of lapis-lazuli,akkadian-translation.csv
"au-ma la Is-qic-lu 2 siglin kaspam i-na warhimk°""' si-ip-técm ic-sai pu","If they have not weighed it out, they will add 2 shekels of silver per month as interest.",akkadian-translation.csv
1 manam kaspam li-ti dammuqam sa Iat-ni-is i sé-er Ta°>-ar-hu-nu A-na-ah-i-li i-su,Anah-ili has (a claim of) one mana of refined hack-silver from Kanish against Tarhunu.,akkadian-translation.csv
"a-na kaspam su-a-t ""me-er-4 Pu-su-ki-in ù merat 1° Pu-su-lei in waqqurtum a) a-na 17 A-sùr- mu-ta-bi-ils a-hi-su-nu l8ic-lcc i-t4-ru-4","Regarding that same silver, the sons of Pusu-ken and the daughter of Pusu-ken, the priestess, will not raise a claim against their brother Assur-muttabil.",akkadian-translation.csv
5 tup pt-a si-li-a-ni ° pt-ti-a-ma tup pci-am 7 fa 112 manem kaspim 3 it si-pca-ti-su 9 sa hu-bu-ul 10 Ifà-ni mer Na-ni-ip 11 sé-li-a-ma 12 tup pu-su a-na Ket-ni-L UGAL 13 di-na-ana ia si-li-a-ni 14 ku-un-kà-ma 15 a-na Ni-wa-ah-fu-sar 16 p't-iq-da,"Open the boxes with my tablets and have the tablet concerning 1 1/2 minas of silver and its interest from the debt of Kani, son of Nanip, brought out, and give his tablet to Kanisar and then seal the boxes and entrust them to Niwahsusar.",akkadian-translation.csv
"su-ma 1°1d ta-é s-qù-ul a-wa-at kà-ri-im i warhimk""'n ifl t26-Sa-écp","If she has not weighed it out, she will add interest in the month according to the word of the karum.",akkadian-translation.csv
a-na kaspam su-a-t me-er-4 Pu-su-ki-in ù merat 1° Pu-su-lei in waqqurtum a-na 17 A-sùr- mu-ta-bi-ils a-hi-su-nu l8ic-lcc i-t4-ru-4,"Concerning that same silver, the sons of Pusu-ken and the daughter of Pusu-ken, the priestess, will not go back against their brother Assur-muttabil.",akkadian-translation.csv
su-ma i tit-wa-etr 1°1 manàm kaspam ta-sa-qal it i-du-ku-si,"If she returns, so she will weigh out 1 mina of silver; also they will kill her.",akkadian-translation.csv
a-na-ku ib A-sùr-ba-ni ni-ket-si ni-si-ma is-tic ma-da-tum kez-bu-sà-ni 18 siqli ° kaspam a :94-er bi z'-la(!) ti su tup pd-am ha-ar-ma-am i-da-nanz,"I and Assur-bani called the accounts, and after many items were reduced, he will give me a certified tablet for 18 shekels of silver in addition to his capital.",akkadian-translation.csv
icmimmi-im 4 sa e-ru-bu a-wi-lâ-tum 5 fa bit A-fùr-ma-iik a-lam ° ina-hu-ra naa a-lximki 7 di-nam i-di-in-ma,"On the fifth day, after which I had entered, the ladies of the family of Assur-malik approached the City, and then the City granted a verdict.",akkadian-translation.csv
"8 lu-qu-tcim fa 30 man• kaspim °fa ik ri bi 4 sa A-fùr-ma-lik 1« ma-ma-an i?-bu-tIe "" u-far ù fa i15-qi-u 12 u-ta-ar","The merchandise of 30 minas of silver from the offerings of Assur-malik: whoever seized it will release it, and whoever took it will make it return.",akkadian-translation.csv
a-ta-ma 10 mane kaspam 8 sa-ru péi-am ni-is-ha-s4 ° ld watra sa-du-a-s4 10 sa-bu a $6-er 11 A-ha-ha-a Sin-é-a 12 Bu-za-zu,"Likewise 10 minas of refined silver — the taxes for it are not added, with the fees for it he is satisfied — to the address of Ahaha, Sinea and Buzazu",akkadian-translation.csv
is-ti dIlabrat-ba-ni e-ta-lu-tam 8 e pu-us-ma su-uq-li °ip-tiaur-ma annak11 i il5-qi,"Together with Ilabrat-bani, he acted high-handedly; he opened my container and took my lead.",akkadian-translation.csv
e-ta-lu-tam 2° te-pu-uâ-ma su-ub(.c)-ri 21 ba-la-at a-hi-a 22 ta-iii-in,"You acted high-handedly and gave away my servants, the life of my brother!",akkadian-translation.csv
du-ma la id-qai-lu 1° si-ip-târai u-sû pu,"If they do not pay, they shall add interest",akkadian-translation.csv
"50 la 1 subâtsu-ru-tum 1° 53 mann 1 tiqium annakum "" 1 masvüm kaspum si-inz 2 emarin 18 sa a-bi4 ni ul-qi-ma i-na 12 si-im emarilzi-a ta Salinz-be-li 2° ir-di-a-ku-ni ba-lu-ta-ku-ma 21 10 sigli kaspam ta-na-pd-lam","I took the 49 black textiles and 53 minas 1 piece of tin — 1 mina of silver was the purchase price of our father's two donkeys — and then I was secured at the purchase of the donkeys which Salim-beli led to you, and thus you will pay me 10 shekels of silver.",akkadian-translation.csv
dGISKIM-MAS MAN SAR A dSILIM-nu-<MAS> MAN K°RAS-sur,"Tukulti-Ninurta, king of the universe, son of Shalmaneser, king of Assyria.",akkadian-translation.csv
[KUR]-ti K°RKdr-du-ni-si,Booty from Babylonia.,akkadian-translation.csv
e-re-na °^stas-ka-ri-na sisal-la-ka-ni-is i-na KUR. KUR.MES K1a: pe-lu-si-na-ti GI M 1 &ES sa-tu-nu sa i-na LUGAL.MES-ni AD.MES-ia mah-ru-te ma-am-ma 1a lz-qu pu al-qa-am-ma i-na GIsKIRI6.MES KUR-ti-ia az-qu-up,"Cedarwood, boxwood (and) Kanii-oak from the lands which I rule, these trees which no one among the former kings, my ancestors, had planted, I have taken and planted in the gardens of my land.",akkadian-translation.csv
ù GURUN C°SKIRI6 aq-ra ia i-na KUR-ti-ia la-ds-su al-qa-a Gi&KIRIb MES KUR dA-sur 1u-û us-me-li,"Rare garden fruits which are not present in my land, I have taken (and) really filled the gardens of Assyria.",akkadian-translation.csv
ANse Bis ti sû-ha-ri-a 95d-nim-ma u---ld is [U] x°sû-ha-ri-kà xxsa na-ha-dim 12p qi-id-ma,entrust the donkey to my first servant or to a careful servant of yours,akkadian-translation.csv
a--1u-4 10 u4-me 82 ITU . KAM it 3 ITU . KAM 1°i-li-ik,"instead of 10 days, the 2nd and 3rd month passed",akkadian-translation.csv
a-si -er 4AN . NAkà-àm sa a-na 8Pn ta-di-nu °ù riG . xi . A ma-lâ 7ra-du-im ra-di su-ma,"to the tin which you gave to Pn, add also as many textiles as are to be added",akkadian-translation.csv
ht ba—db—tim ht i—ht—q tim mi—ma 3°il$—qé—i,Whatever he took from the business assets or the merchandise.,akkadian-translation.csv
a-na-kam kà-ra-am Sam-hu-ur-ma 1°ta-ta-là-kà-nim,I turned to the Karum here (to ensure) that you should depart for here,akkadian-translation.csv
ma-ma-an / là i-ld-qé-§u 1°û a-na On nus té-bi4-lâ--su,"no one wanted to take it, so I have now also sent it to On",akkadian-translation.csv
a-tit-nu '°ur-ki-ti ta--aja-i-- ta-ma,You examined my legal case,akkadian-translation.csv
a-i-u-tim [s~] a-ze~i-ri 1°sa té-zi-ba-ni,what kind of rings are those that you want to have left behind for me?,akkadian-translation.csv
a-li-ku a-dl ma-ld 1°2L §é-yti-§u i-li-ku-û-nim-ma 11KÙ . BABBAR bi4-ld im,"although messengers came several times, you did not send me any silver",akkadian-translation.csv
su-ma 29i-lâ-kam! 11-11-kam su-ma 3°1d i-ld-kam! ma-ld KÙ . BABBAR 2a 31né--ma--lam ir-§4-14 3212-i§ gtia-lâ-kum-ma,"If he wants to come, let him come; if he does not want to come, let him weigh out all the silver and all the profit he obtained to you",akkadian-translation.csv
a- ni-tâm 1°lâ a-ni-tâm té-er--ta-kà nli-li-kam-ma,"whether it is so or not so, let your report come concerning it",akkadian-translation.csv
su-ha-ri x°si-im-tdm tù-ta-ra-am,you should have returned my servant to me according to the regulation,akkadian-translation.csv
KÙ . BABBAR 1 °i-ku-nu-ki-a a-di 11a-lâ-kà-ni li-bi-si,"Until I come, the silver shall remain under my seals.",akkadian-translation.csv
su-ma li-bi4-kà-ma um-ma a-ta-ma 19et-qam- ma / -[tc]l-kcøn a°is ti-a / na-- me-er KÙ . BABBAR 21x ma-na e-sa-am-ma 221d-al-qe'--a-ma / lâ-li-kam--ma 23is - ti-kà l d-na-me--er,"if it is your wish and you say: 'Come over, travel here and let yourself be seen by me', then I will take x minas of silver, only a little, come and meet with you",akkadian-translation.csv
AN . NA it T1(5-G . xz . A $sa Pn 72t Pi22 / ir-des-2t-ni-ku-nu-a--ni Slic a-na On 9a-sé-er Pl23 i°tii-sé=bim lâ-ni ht Pn 11115-qé / lu DAM . QAR 12ta—qi—pc 13li-li-kam,"Whether you sent the tin and the fabrics, which Pn and Pn2 led to you, to On to Pn3, whether Pn took it or whether you entrusted a merchant with it, let your report come.",akkadian-translation.csv
a-li-ku a-dl ma-ld 1°2L §é-yti-§u i-li-ku-û-nim-ma KÙ . BABBAR bi4-ld im,"although messengers came several times, you have not sent me any silver",akkadian-translation.csv
a-di a-na---kam f wa-âs ba--ti--mi '°i-na ba-d§ tf kà ' nu-[x-x]--ni j li-i---be-i2,"As long as you stay there, may our [...] be satisfied from your power.",akkadian-translation.csv
AN . NA it T1(5-G . xz . A $sa Pn Pi22 / ir-des-2t-ni-ku-nu-a--ni a-na On a-sé-er Pl23 i°tii-sé=bim lâ-ni ht Pn il-qé / lu DAM . QAR ta—qi—pc li-li-kam,"Whether you sent the tin and the fabrics, which Pn and Pn2 brought to you, to On to Pn3, whether Pn took it or whether you entrusted a merchant with it, let your report come concerning that.",akkadian-translation.csv
su-ma 33AN . NA a-na e-bu-tim «a-na 34e-bu-tim»> ta-al-ti-q2-i 35a-na u4-me i--sé-er DAM . <QAR> 3°i-d2-§14,"if you have received tin as an interest-free loan (and you still have it), then impose it on a merchant for a fixed term",akkadian-translation.csv
KÙ . GI °X ma-na Su—ma 7y GÎNTA I 2t-id 82' GÎNTA a-na 9KÙ . BABBAR sa-a-ma,"if silver is available for y shekels or z shekels, then buy for me x minas of gold",akkadian-translation.csv
i3` tû-ma 9ta-i-§a-ma-i--u--um j kâ--ld-db-kà-mi 1°a--mi--nim / is ti sa-ra-mé e sa--ni-~c-tim 11i-da--ba-db,"if the one from Ta'isama is really your 'dog', why does he then negotiate with other kings?",akkadian-translation.csv
is tù-ma 1°ld ta-di-na--ni 11Pn i-sé e-kià,"if you really did not give (it) to me, Pn will look at you (with a claim)",akkadian-translation.csv
mi-nam 5sa °a-d2 u4-mi--im! a-nim wa-c ba-tu-nu-ni,Why is it that you are acting on your own authority and are sitting until this day?,akkadian-translation.csv
pup-pu-u[m] 9[s]a x ma-na URUDU 1°[§]a hu-bu--ul Pn e-li-a--ni 12sâ--ay,"The tablet about x minas of copper of the debt of Pn, which appears, is false",akkadian-translation.csv
su-ma wa-tar Pn 2-lâ--gé 2°s14--ma ba-ti-iq Pn-ma 21i za-az,"If a surplus is present, Pn may take it; if there is a deficit, then Pn must also stand in for it",akkadian-translation.csv
ht ta-ds bi-tdm 18ta_am-hu-ra lu Ø-ba-tim 17îr-si té er-ta-ku-nu za-ku-tum 18a-na 5d-ni--a li-li-kam 19§u-ma si-ba-tim tù-sa-ar-§i-a 2°a-d2 Kt . BABBAR tù~ts ta-ba-a-ni 211u-qû-tam sa Pn 22i-ra-de8-a-ku-nu--ti i 231a tat--wa-sa-ra,"Whether you approached him concerning the satisfaction or whether he received interest, let your clear report come to me. If you have granted interest, then until you are satisfied with the silver, do not release the goods that Pn is leading to you",akkadian-translation.csv
"wa-ar-ki-a I sa ki-ma ku-a-ti 9ù sa ki-Ma I i-a-ti 4-41a-hi-du-ma 1°-t bi-ta,n 1 u--ma I a-di f a-lu-ku-ni Abi-tdm 12sa ki-ma ku--a i ù i-a-ti a-di--ni 131d isz-û-mu f i-na a-[la]-ki-a ""a-na-ku a--ld-qé-a-kum","After my departure, they instructed my and your representatives to take the house for you. If they have not yet bought the house by the time I arrive, I will take it for you upon my arrival",akkadian-translation.csv
a-na 1°f a bi4 ni da-la-hi-im 111-za-zu,they stand ready to disturb our father's house,akkadian-translation.csv
x ma-na URUDU sIG5 4a-na sa-ni-im 5e-pd-. i-im Pn °na-âs a-ki-iin / URUDU la-di a-lâ-kà-ni 8li-bi-fi i-na 9a-1d-ki-a / mu-ld-e-ku 10û-ba-lam-ma / fa-nam Mû-fé-pâ-âk,"x minas of good copper to make sannum, Pn is bringing you. Until I come, it shall remain lying. Upon my arrival, I will bring its additional amount and have sannum made",akkadian-translation.csv
"a-na-ku ""ù Pn né-ru-ub-ma 8ta-ah-si-sd-tum °[sr]a e-ld-nu-ma ib-si-û-^ti 10né-ta-mar-ma",Pn and I entered and then saw the notes that were additionally present.,akkadian-translation.csv
"a-li 4s-ma-at-ni 7û um-me-a-ni 8kà-ld-tu-nu sa °i-tup-pi-im 101d-ap-tù-ni "" up-pi sa-cit-me-a-ma 12a-11 4s-ma-at-ni 13ep-ta-ma","Wherever it is appropriate, read my tablet also to all the creditors who are written on the tablet, and then act wherever it is appropriate.",akkadian-translation.csv
a-sé-er 14KÙ.BABBAR a-ni-um ld-q2b-24 ù tup-pu-tu sa 1 6x ma-na LA y GIN KÛ.BABBAR 1 îf-ba-ti-su sa 1°DAM . QAR i-sé-ri-tu i-. u-4--ma au-ut 17DAM . QARru-ni û-kà-al,"In addition to the fact that this silver has been taken, I also hold his tablet concerning x minas minus y shekels of silver and the interest for it, which the merchant has as a credit against him, and (proof) that this one is the merchant.",akkadian-translation.csv
tup-pé-e / i-na ku-nu-uk . é-di-it-tim 81G1 da-a-ni / a-tar f ta-ta-wu-a-ni °ta-. a-kà-na,You shall place the tablets under the seal of a group of six before the judges where you are negotiating.,akkadian-translation.csv
a-na-kam / mu-ur-sa'-am 4sa Pn 5ds me / a-ma-kam / su-ma °sa-lim / a-mur- su-ma,"I learned here of the illness of Pn, look after him there, whether he is well",akkadian-translation.csv
su-ma Pit 4ki-il5'-pd-am mi-ma a-kam-ma 5i-kà-sa-du-ni a-na Ébe-et °Pn2 it-ba-al,"if Pn should achieve any profit anywhere, he shall bring it to the house of Pn 2",akkadian-translation.csv
xi§n3 Pn sa hu-bu-ul 6Pn2 sa x ma-na xù . BABBAR 7i§-tù ha- nu-u. -tim 8sa Pn3 °a-na y ha-[a]m-§a-tim a-qu-lu I su-ma 11i-na tic-me-s t 12ma-al-4-tini ld i§-0 l 13a-bi-. ti-iq-tim 14a-ld-qé-i -sit i,"Seal of Pn over the debt of Pn 2, that he shall pay x minas of silver from the hamustum of Pn 3 for y hamustum-periods, but I will take from him for the deficit if he has not paid when the term is fulfilled.",akkadian-translation.csv
xÙ . BABBAR ma-la '-na 7nie-eli-ri-a 9-'°a--na a timx 1 fa-ak-§i-di-ma la Kt . BABBAR«P—ka,"Have all the silver that I wrote down for you in my copy paid and then reach me in the city, for it is not your silver.",akkadian-translation.csv
KÙ . BABBAR i-na On °sa-qd-lam / qd-bi=a-kum,I was commanded to weigh out the silver to you in On,akkadian-translation.csv
su-Ma-me-en a-na-kam a-na-ku 71d a-ta-na-as-ba-at-ma / té-em-§u 81â a-sà-na--pâ-ah qâ'-ti-me-en Pn °[a]-na On ik-§u-da-kà-ma,"If I were not repeatedly seized here and his plan thwarted, the agent of Pn would have reached you in On.",akkadian-translation.csv
lu sd-lie-er-tum °lu mi-ma a-na qd-ti-su 7ta-di-nu / is-ti-a 84 -ld i-si,"Whether it be the ring or whatever you gave for his hand, he has not settled the account with me.",akkadian-translation.csv
1°i1 sé-bu-la--ti-a 11mi-i la J kà-i-la 12a-di ti-i-iy-ti 13i-la-kà-hu-nn-ti-ni,Hold back half the price of the wheat and the transports for me until my instruction reaches you.,akkadian-translation.csv
na-ds pè-er-tdm sa KISIB Pn 5sa x ma-na y GfN KÙ . GI °a-na Pn2 ia-bu-lu-û- «ma» 7n a-ds-Pé-er-t[d]m si-a-ti a-na 8Pn3 di-nam,"The sending-document with the seal of Pn, that he owes Pn 2 x minas and y shekels of gold, give this sending-document to Pn3.",akkadian-translation.csv
ki-ma-ma §a-sû-ra-ti-ni 1°lu . a--sti^-ra-ti / a-di ' e-né-e-a / ta-mi-ri-ni,"as you have had things guarded until now, so may you continue to take care of the guarding until you see my eyes",akkadian-translation.csv
ml-li-ik URUDU §a i-na 80n na-ad-ti °ld am-li-ik,I did not make a plan concerning the copper that is in On.,akkadian-translation.csv
"sà-ri-dam 1°x GIN KÙ.BABBAR a-na ""qd-ti-ku","As for the driver, x shekels of silver is for his hand",akkadian-translation.csv
a-licmKI 7di-na-am / i-di-in-ma slu-qic-tdm / sa x ma -na Kt - .BABBAR °sa ik- ri-be / sa Pn 10ma-ma-an is-bu-tù 112L-sar / ù sa ilsqé- l 121;t-ta-ar,"The city rendered the following judgment: 'Whoever seized the goods worth x minas of silver from the donation belonging to Pn shall release them, and whoever took them shall return them.'",akkadian-translation.csv
"lu ba-db-tdm sa nu-a-e / 81u . f-ma-am / e-zi-ba-kum °lu i-ba-db-ti-. u is tÎ ' DAM . QARr""-tim ta-al-ta-qé ""a-ma-ld d2-2ä kà-ri-im On 12ta-lâ-ak-ma","Whether it be that he left you business assets of the natives or that he left you goods, or whether you repeatedly took from his business assets among the merchants: you shall proceed according to the judgment of the Karum of On.",akkadian-translation.csv
"AN . NA ù TIJG . xz . A 6sa Pn 71t Pn2 / ir-des t -ni-ku-nu-ti-ni 81u a-na On °a-sé-er Pn3 t 0tic-, é-bi3-ld-ni lu Pn nilsqé / lu DAM.QAR 12ta-qi-pd / tf-i-ir-ta-kunu 13li-li-kam","Whether you sent the tin and the textiles, which Pn and Pn2 brought to you, to Pn3 in On, whether Pn took them or whether you entrusted them to a merchant, let your report come here.",akkadian-translation.csv
a-licmKI 7di-na-am / i-di-in-ma slu-qic-tdm / sa x ma -na Kt - .BABBAR °sa ik-ri-be / sa Pn 10ma-ma-an is-bu-tù 112L-sar / ù sa ilsqé- l 121;t-ta-ar,"The city rendered the following judgment: 'Whoever seized the goods worth x minas of silver from the votive offering belonging to Pn shall release them, and whoever took them shall return them.'",akkadian-translation.csv
°a-bi-ni,the god of our father,akkadian-translation.csv
i-na mu-t[i] °um-mi-ni,upon the death of our mother,akkadian-translation.csv
x ma-na KÙ . BABBAR ma-ânqd-al-tum 5i-ka §d-eP °Pn i-kÎ-qi-i15 ma 'x GfN 88i-ib-tum DKÙ . BABBAR ma-sû-hu-um 10f-bi-ti-ma,"x minas of silver payment have been made from that of the transport of Pn; thereby, x shekels of interest of poor-quality silver have arisen.",akkadian-translation.csv
ha-ra-an 190n-ma a-na 2°On2 21db-14-su-nu,transport them via On to On2,akkadian-translation.csv
ist tù-ma °ta-i-. a-ma-i-tic-um / kà-ld-db-kà- ni ' 1°a-mi-nim / is-tf sa-ra-né-e sa-ni-ti -tim lli-da-ba-db,"if the one from Ta'isama really is your 'dog', why then does he negotiate with other kings?",akkadian-translation.csv
a-na °KÁ¿ [DINGIR] ú-$é-ra-sú-nu-ma $í-bu-ta-$u-nu i-du-nu-$um $a i-dí-ú-ni e-li : lá $a i-dí-ú-ni i-ta-ma-ma i-ta-la-ak.,He (i.e. the party) shall lead them (i.e. his witnesses) down to the Gate of the God and they shall give him their testimony. That which they know shall be revealed (lit. 'come up'); he shall swear oath on that which they don't know and then he can leave;,akkadian-translation.csv
x ma-na 'Kt . BABBAR û §a-du-a-sit 8Pn °ip-qi-du-ni-a-ti-ni,Pn entrusted us with x minas of silver and the surcharge for it,akkadian-translation.csv
"x ma-na 8KÙ . BABBAR / si-im °ANSE i§-tùt 100n "". é-bu-lam qd-bi,-a-ti-vi","you had promised to send x minas of silver, the price of a donkey, from On",akkadian-translation.csv
e-ma-ri / ra-qit-tim 18a-na na-db-ri-11m 18i-di-i / e-ma-ri 2°da-nu-tim / a-ni-sa-am 24é-yi-ba-am,"place the weak donkeys on the pasture, but let the strong ones enter here",akkadian-translation.csv
si-ib-tdm la ta-. a-me-a 3°KÙ. BABBAR . a-d. -qi-ld-ma,"do not listen regarding the interest, but let the silver be weighed out",akkadian-translation.csv
URUDU iq-bi-am tit-ld °tit-§é-pi-am,"he promised me copper, but without letting me see anything",akkadian-translation.csv
lá ta-tù-a[r] [lá ta]-°na¿-pu-u$,You shall not raise the claim again.,akkadian-translation.csv
1/2 ma-na 2 GÍN KÙ.BABBAR ku-nu-ki-°a¿ : i-na Pu-°ru-u$-ha-tim¿ a-na En-°na¿-[nim] DUMU A-°bi¿-a e-zi-ib,I left 32 shekels of silver under my seal for Ennªnum son of Abiya.,akkadian-translation.csv
En-na-nam %a-ba-at-ma KÙ.BABBAR $a-á$-qí-il5-°$u¿-°ma¿ a-na pá-ni-a $é-bi4-lam,Seize Ennªnum and make him pay the silver and send it to me.,akkadian-translation.csv
Su-ma mi-ma 2ta-ki-li 3a--na ka-ri-im 90nKI 1°is ta-dp-ru-nim ki-ma ni-a-ti 12a-wa-tdm / ta-e-er!-ma,"If they should send agents to the Karum of On concerning anything, then report (about it) on our behalf.",akkadian-translation.csv
ht-ma Pn °KÙ . BABBAR us té-bi4-lam a-na ni-kà-sf 7a-za-az I su-ma la 8us-té-bi4 lam a-na A kà-ri-im 'la e-ra-âb,"If Pn should send silver, I will stand by the account; if not, he shall not enter the house of the Karum.",akkadian-translation.csv
a-na °KÁ¿ [DINGIR] ú-$é-ra-sú-nu-ma $í-bu-ta-$u-nu i-du-nu-$um $a i-dí-ú-ni e-li : lá $a i-dí-ú-ni i-ta-ma-ma i-ta-la-ak,He shall lead them down to the Gate of the God and they shall give him their testimony. That which they know shall be revealed (lit. 'come up'); he shall swear oath on that which they don't know and then he can leave;,akkadian-translation.csv
a-[su]-mi 4sa 1 a-bi-ku-nu 5§a ta-as-pu-Îa-ni 6um-ma a-ta-ma 7ma- ia-ti f i-na mu-a-ti-sa 3ma-ld té-zi-bu-ni °su-up-ra-ma riz ni 10pé-té f mi-ma Kù . BABBAR 11ù URUDU i—na l2fiti_ku—Yîu tit—lâ I3té-zî-ib,"As for the matter of your father's house, about which you wrote to me as follows: 'Regarding everything that my aunt left me at her death, write to me and inform me', she did not leave any silver or copper in your house.",akkadian-translation.csv
a-ba-ri-ku-nu i-na e-ra-bi4-a : a-wa-tí i-na a-ma-ri-a e i-ba-°al?¿[-..]-a-nim,Between you there must not ... words when I arrive and I see.,akkadian-translation.csv
$u-ma a-tù-nu a-na ta-[x x] ta-$a-hu-#á a-dí a-lá-ki-na i-ba-ri-ku-nu a-na lá na-ba-°x¿[…] li-qí-bi,If you yourselves ... ... then let it be said between you so as not to ...,akkadian-translation.csv
#up-pá-am ha-ar-ma-am $a ku-nu-uk ru-ba-im ú-kà-al $a a-dí °MU¿.1.§È ta-lá-kam-ma : a-wa-tám ta-du-nu-$u-ni,"He holds a certified tablet sealed by the king, stating that you are to come within 1 year and that you must answer his case.",akkadian-translation.csv
i-na se-ri-tu le-mu-ru 9sa a-wa-at / i-li '°a-na sa ta-ni-is-tim ni-*a-ku-nu,they shall look upon the back of him who turns the words of the gods into those of weakness,akkadian-translation.csv
A-$ur-be-el-a-wa-tim ù Puzur4-A-$ùr ù $a ki a-ha-a-tí-$u-nu ku-ba-áb-tim i%-bu-tù-ni-a-tí-ma a-wa-tí-$u-nu ma-ah-ri-ni i$-ku-nu-ma a-wa-tí-$u-nu! ni-ig-mu-ur-ma ni-i$ a-lim† nu-ta-mì-$u-nu-ma a-na A-$ùr-be-el-a-wa-tim ù me-er-e-$u Puzur4-A-$ùr ù Pu°zur4-A¿-$ur ú a-hu-$u ù a-ha-sú ku-ba-áb-tum a-na A-$ùr-be-el-a-wa-tim ù me-er-e-$u : a-na mì-ma $u-um-$u ú-lá i-tù-ru,"A$$ur-b®l-awªtim and Puzur-A$$ur as well as the one who represented (k‰ma) their sister, the gubabtum-priestess, they seized us, and they presented their case before us (awªtam $akªnum), and we concluded their case and we made them swear an oath of the City: Against A$$ur-b®l-awªtim and his son, Puzur-A$$ur, or Puzur-A$$ur or his brother or his sister, the gubabtum-priestess, - against A$$ur-b®l-awªtim and his sons they must not raise claim on this issue;",akkadian-translation.csv
a-na a-wa-tim a-n°i-a¿-tim kà-ru-um Kà-n[i-i]$ i-dí-ni-[ma] IGI $u-ga-ri-a-e $a A-$ùr $í-bu-tí a-dí-in,The Kanesh colony gave me for this case and I gave my testimony before the $ugarri'ª'um of A$$ur.,akkadian-translation.csv
$u-ma #up-pá-am $a a-lim† ú ra-bi-%a-am %a-°ab-ta¿-ni- [a]-°tí¿ a-na-kam i-$a-ha-at ra-bi-%í-im lu ni-zi-i[z] a-$ar ni-pá-li-lu ra-bi4-%ú-um lu : ta-mì.,"If you get a tablet from the city and an attorney for us, then we will assist the attorney here. Wherever we palªlum the attorney shall impose oaths.",akkadian-translation.csv
a-na A-$ùr-be-el-a-wa-tim ù me-er-e-$u Puzur4-A-$ùr ù Pu°zur4-A¿-$ur ú a-hu-$u ù a-ha-sú ku-ba-áb-tum a-na A-$ùr-be-el-a-wa-tim ù me-er-e-$u : a-na mì-ma $u-um-$u ú-lá i-tù-ru,against A$$ur-b®l-awªtim and his sons they must not raise claim on this issue;,akkadian-translation.csv
ki-ma a-bu-ni me-tù-4 °a-na-ku ù Pn ni-is-ba-at-kàma,"after our father had died, I and Pn seized you",akkadian-translation.csv
