transliteration,translation,source_file
"[as-sum sla-qr-di be-il if-pu-ra-am, [fla-qi-di fu-nu-ti af-pu-ur-ma, il-qû-ni-is su nu ti, ma-at-qû mar-ru pa-nu-su-nu [s]a-li-im","My Lord wrote to me regarding almonds. Upon my letter, these almonds were taken; they are sweet-bitter: their 'face' is black.",akkadian-translation.csv
[at-ta] ù d u t u—mu-ga-lim [i]-zi-iz-za-a-ma,"You and Shamash-mugallim, step in!",akkadian-translation.csv
[at-ta] ù d u t u—mu-ga-lim [i]-zi-iz-za-a-ma,"You and Shamash-mugallim, take action.",akkadian-translation.csv
[at-tar-d]a-ak-k[u]-ug-[gu],I have sent him to you.,akkadian-translation.csv
[at-tar-d]a-ak-k[u]-ug-[gu],I herewith send him to you.,akkadian-translation.csv
[a¿-nu¿-um¿-m]a¿ lugal iΩ-Ωa-ra-ah µam-ma-ia [lú dumu.kin-r]i lú gal giß.má.meß ßa é?[ú¿-de¿-]e [ù¿/ßa¿ lugal¿ it-]ta-din a-na a-la-ki-ßu [a-na ka-a-ßa ],"The king has dispatched Ammaia, the messenger, the 'Chief of the boats' of ..., and the king has granted that he go towards you.",akkadian-translation.csv
[a¿-nu¿-um¿-m]a¿ lugal iΩ-Ωa-ra-ah µam-ma-ia [lú dumu.kin-r]i lú gal giß.má.meß ßa é?[ú¿-de¿-]e [ù¿/ßa¿ lugal¿ it-]ta-din a-na a-la-ki-ßu [a-na ka-a-ßa ],"[...] the king has dispatched Ammaia, [the mission-charge], the/of the ""Chief of the boats"" of ... [...] [the king has] granted that he go [to you].",akkadian-translation.csv
[aššur] fiP DIŠKUR ú be-l[u-um ilÍ zarāšu li-î\\h-qú-ia áš-ra-a[m] [wxxx {x)-a]m e i-dí-na-šu-um,"[may Aššur], Adad, and Bel, [my god, pluck his seed]; a place [...] may they not give to him",akkadian-translation.csv
[aššur] fiP DIŠKUR ú be-l[u-um ilÍ zarāšu li-î\\h-qú-ia áš-ra-a[m] [wxxx {x)-a]m e i-dí-na-šu-um,"[may Aššur], Adad, and Bel, [my god, pluck his seed]; a place [...] may they not give to him.",akkadian-translation.csv
[be i-na murub’ ki.gub i-na zag-ßu ßi-lum na-di mi-qí-it-ti er]ín du-ri-ia a-na mu-sú-ke-e dumu lú te-er-ti ba.ug»,"If, in the middle part of the presence, on its right, a cavity is found - fall of my garrison; for a musukkû: a son of the diviner will die.",akkadian-translation.csv
[be i-na murub’ ki.gub i-na zag-ßu ßi-lum na-di mi-qí-it-ti er]ín du-ri-ia a-na mu-sú-ke-e dumu lú te-er-ti ba.ug»,"[If, in the middle part of the presence, on its right, a cavity is placed - fall of my gar]rison; for a musukkû: a son of the omen-asker will die.",akkadian-translation.csv
[be i-na murub’ ki.gub i-na ßà-ßu ßi-lum na-di] a-wi-lum mu-ut ßa-ga-aß-ti ba.ug»,"If, in the middle part of the presence, in its center, a cavity is found - the person will die a violent death.",akkadian-translation.csv
[be i-na murub’ ki.gub i-na ßà-ßu ßi-lum na-di] a-wi-lum mu-ut ßa-ga-aß-ti ba.ug»,"[If, in the middle part of the presence, in its center, a cavity is placed] - the man will die a violent death.",akkadian-translation.csv
[be i-na re-eß ki.gub i-na zag2-ßu ßi-lum na-di mi-qí-it-ti a-l]i-ik pa-ni erín-ni-ia a-na mu-sú-k[e-e] dumu lú ba.ug»,"If, in the head of the presence, on its right, a cavity is found - fall of the leader of my army; for a musukkû: a son of the person will die.",akkadian-translation.csv
[be i-na re-eß ki.gub i-na zag2-ßu ßi-lum na-di mi-qí-it-ti a-l]i-ik pa-ni erín-ni-ia a-na mu-sú-k[e-e] dumu lú ba.ug»,"[If, at the head of the presence, on its right, a cavity is placed - fall of the lead]er of my army; for a musukkû: a son of the man will die.",akkadian-translation.csv
[be i-na re-eß ki.gub i-na ßà-ßu ßi-lum na-di] munussi-in-<ni>-iß-tum e-du-tum ba.ug»,"If, in the head of the presence, in its center, a cavity is found - an illustrious woman will die.",akkadian-translation.csv
[be i-na re-eß ki.gub i-na ßà-ßu ßi-lum na-di] munussi-in-<ni>-iß-tum e-du-tum ba.ug»,"[If, at the head of the presence, in its center, a cavity is placed] - a distinguished woman will die.",akkadian-translation.csv
[be i-na suhuß ki.gub i-na zag-ßu ßi-lum na-di a-n]a mu-sú-ke-e nin ba.ug» ù dumu nimgir ba.ug»,"If, in the base of the presence, on its right, a cavity is found - for a musukkû: the wife will die and the son of a herald will die.",akkadian-translation.csv
[be i-na suhuß ki.gub i-na zag-ßu ßi-lum na-di a-n]a mu-sú-ke-e nin ba.ug» ù dumu nimgir ba.ug»,"[If, at the base of the presence, on its right, a cavity is placed - fo]r a musukkû: the wife will die and the son of a herald will die.",akkadian-translation.csv
[be-lI d m a r d u] k ù be-el-ti gar-ra-at é -sag - i l a-bi ka-ta t[i-ba-al ]i tû-ka],"My lord Marduk and my lady, the queen of E-sag-ila, may they keep you, my father, healthy!",akkadian-translation.csv
[be-lI d m a r d u] k ù be-el-ti gar-ra-at é -sag - i l a-bi ka-ta t[i-ba-al ]i tû-ka],"May my lord Marduk and my lady, the queen of Esagila, keep you, my father, in good health!",akkadian-translation.csv
[be-li] ke-em iS-pu-ra-am um-ma-mi i-na rge ?'-[er-ri 1A-meà] dam-Or tÙa-su-urk' [ta-ma-a]r-tam a-na rlugap k[a]-ni-isrk'' 1û'-sa-bi-lam,"My lord wrote to me as follows: ""I have sent a gift to the king of Kanesh with a caravan of merchants from Aggur.""",akkadian-translation.csv
[be-li] ke-em iS-pu-ra-am um-ma-mi i-na rge ?'-[er-ri 1A-meà] dam-Or tÙa-su-urk' [ta-ma-a]r-tam a-na rlugap k[a]-ni-isrk'' 1û'-sa-bi-lam,[My Lord] wrote to me as follows: 'I have sent a gift to the king of Kanesh by a caravan of merchants of Aggur.',akkadian-translation.csv
[be-li] ke-em iS-pu-ra-am um-ma-mi i-na rge ?'-[er-ri 1A-meà] dam-Or tÙa-su-urk' [ta-ma-a]r-tam a-na rlugap k[a]-ni-isrk'' 1û'-sa-bi-lam,"[My Lord] wrote to me thus: ""I have sent a gift to the king of Kanes by a caravan of merchants of Aggur.""",akkadian-translation.csv
[bu-lu-ut zi-ga z]abar [ni-su mu-ka-a]n-ni-si-im [sa iti 121-kam [i.e-tu iti dnin]-bi-ri [mu zi-im-ri-li]-im [a-ah pu-ra-tim usl-te-se-ru [a-di iti dnin]-bi-ri [mu zi-im-ri-li]-im [da-am7-da-am sa dumu ia-mi]-na [i-du-ku],"ventilation of the bronze expenses, under the responsibility of Mukannisum, covering 12 months, from month x of year ZL 1' until month x of year ZL 2'.",akkadian-translation.csv
[bu-lu-ut zi-ga z]abar [ni-su mu-ka-a]n-ni-si-im [sa iti 121-kam [i.e-tu iti dnin]-bi-ri [mu zi-im-ri-li]-im [a-ah pu-ra-tim usl-te-se-ru [a-di iti dnin]-bi-ri [mu zi-im-ri-li]-im [da-am7-da-am sa dumu ia-mi]-na [i-du-ku],"ventilation of bronze expenditures, under the responsibility of Mukannisum, covering 12 months, from month X of the year ZL 1' until month X of the year ZL 2'.",akkadian-translation.csv
[d u t] u ù d t i s p a k li-ba-a1-li-tû-ka,May Shamash and Tispak keep you alive.,akkadian-translation.csv
[d u t] u ù d t i s p a k li-ba-a1-li-tû-ka,May Shamash and Tishpak keep you alive.,akkadian-translation.csv
[dAG-ku-dúr-ri-ÙRU] [LU]GAL ba-bi-[luki] [za-n]i-in É.[SAG.ÍL] ⸢ù⸣ É.Z[I.DA] [IBI]LA a-š[a-re-du] [ša] dAG-[IBILA-ÙRU] [LUGAL ba-bi-luki],"Nebuchadnezzar, king of Babylon, provider of Esagil and Ezida, foremost heir of Nabopolassar, king of Babylon.",akkadian-translation.csv
[dAG-ku-dúr-ri-ÙRU] [LU]GAL ba-bi-[luki] [za-n]i-in É.[SAG.ÍL] ⸢ù⸣ É.Z[I.DA] [IBI]LA a-š[a-re-du] [ša] dAG-[IBILA-ÙRU] [LUGAL ba-bi-luki],"Nebuchadnezzar, king of Babylon, provider of Esagil and Ezida, preeminent heir of Nabopolassar, king of Babylon.",akkadian-translation.csv
[dAG-ku-dúr-ri-ÙRU] [LU]GAL ba-bi-[luki] [za-n]i-in É.[SAG.ÍL] ⸢ù⸣ É.Z[I.DA] [IBI]LA a-š[a-re-du] [ša] dAG-[IBILA-ÙRU] [LUGAL ba-bi-luki],"Nebuchadnezzar, king of Babylon, provider of Esagil and Ezida, pre-eminent heir of Nabopolassar, king of Babylon.",akkadian-translation.csv
[dUT]U-tak-la-ku IR ad_kà [ na]-as-a-kum,"Shamash-taklaku, your servant, is bringing (it) to you.",akkadian-translation.csv
[dUT]U-tak-la-ku IR ad_kà [ na]-as-a-kum,"Samas-taklaku, your servant, brings to you.",akkadian-translation.csv
[d]GAM.KUR dKURNUN ana šÂ É.GAL DU-ka,Palil and Šarrat-niphi go into the palace.,akkadian-translation.csv
[d]GAM.KUR dKURNUN ana šÂ É.GAL DU-ka,Papsukkal and Kurnun go into the palace.,akkadian-translation.csv
[di]b-bi ma-'a-du-ti i-si-kd-nu ni-id-du-bu-ub,We had long discussions with them.,akkadian-translation.csv
[di]b-bi ma-'a-du-ti i-si-kd-nu ni-id-du-bu-ub,We had long discussions with them,akkadian-translation.csv
[din]anna as su-mi-ia da-ri-is u4-mi [1]i-ba-al-li-TU-ka,May Istar keep you alive forever for my sake.,akkadian-translation.csv
[din]anna as su-mi-ia da-ri-is u4-mi [1]i-ba-al-li-TU-ka,"May Ishtar, for my sake, keep you alive forever.",akkadian-translation.csv
[dingir na si] ir ka si-bu-tam a-IA-ir-gi,May the god who protects you not have any need!,akkadian-translation.csv
[dingir na si] ir ka si-bu-tam a-IA-ir-gi,May the god who protects you not come to need anything!,akkadian-translation.csv
[dingir na]-si-ir-ka [s]i-bu-tam a-IA ir-si,"May the god, your protector, not have any need!",akkadian-translation.csv
[dingir na]-si-ir-ka [s]i-bu-tam a-IA ir-si,"May the god, your protector, have no need for anything!",akkadian-translation.csv
[diß i-na r]e-eß igi.bar i-na ßà ßi-lum na-di l[ug]al mu-ut ß[i-im]-ti-[ß]u i-ma-at ß[a-n]u ßum-ßu na-a[m-t]a-al-lu-um,"If, in the top of the view, inside, a hole is placed - the king will die a natural death; alternative: eclipse.",akkadian-translation.csv
[diß i-na r]e-eß igi.bar i-na ßà ßi-lum na-di l[ug]al mu-ut ß[i-im]-ti-[ß]u i-ma-at ß[a-n]u ßum-ßu na-a[m-t]a-al-lu-um,"[If, in the t]op of the view, inside, a cavity is located - the k[i]ng will die a na[tur]al death; v[ar]iant: e[c]lipse.",akkadian-translation.csv
[diß i-na r]e-eß igi.bar ßu-qú-ú-ma ßi-lum na-di Ωi-l[um i-na ß]à ú-ri-im i-ma-qú-ut,"If, in the top of the view, a hole is placed high - a shadow will fall in the middle of the day.",akkadian-translation.csv
[diß i-na r]e-eß igi.bar ßu-qú-ú-ma ßi-lum na-di Ωi-l[um i-na ß]à ú-ri-im i-ma-qú-ut,"[If, in the t]op of the view, a cavity is placed high - a sha[dow] will occur [in the mi]ddle of the day.",akkadian-translation.csv
[du b -p]f ug-t[a-bi-lam],I have just sent you my letter.,akkadian-translation.csv
[du b -p]f ug-t[a-bi-lam],"""I have just sent you my letter""",akkadian-translation.csv
"[dub-k]a eS-me-e-ma ah,-du",I have heard your letter and rejoiced.,akkadian-translation.csv
"[dub-k]a eS-me-e-ma ah,-du",I have heard your letter and I rejoiced.,akkadian-translation.csv
[dumu ar]-wi-i t}-bu-ur,The son of Arwû is delayed,akkadian-translation.csv
[dumu ar]-wi-i t}-bu-ur,The son of Arwû is delayed.,akkadian-translation.csv
[egir]-ßu é µΩíl-la-ha-li dumu zu-aß-tar-ti,"[Its rear] the house of Áilla-hâli, son of Zû-Aßtarti",akkadian-translation.csv
[egir]-ßu é µΩíl-la-ha-li dumu zu-aß-tar-ti,"[Its rear] the house of Áilla-hâli, son of Zû-Aßtarti.",akkadian-translation.csv
[enlil ušarbû anūku mār dšù]l-ma-nu-SAG MAN KUR aš-šur A [adad-nārārī šar māt aššurma],"[... old made great, I; son of Sha]1maneser (i), king of Assyria, son of [Adad-nārārî (i) (who was) also king of Assyria]",akkadian-translation.csv
[enlil ušarbû anūku mār dšù]l-ma-nu-SAG MAN KUR aš-šur A [adad-nārārī šar māt aššurma],"[Enlil made great, I; son of] Shalmaneser (I), king of Assyria, son of [Adad-nārārī (I) (who was) also king of Assyria]",akkadian-translation.csv
[fi-na]-⸢UNUG-ki-ri-šat DUMU⸣!.SA[L m] ⸢x-gi⸣! [ ] ⸢DUMU⸣.SAL! ul i-šu-ma [fe-ṭ]i-ir-tu4 DUMU.SAL m.⸢d⸣nin-urta-mu-šal-lim [a]-na ma-ru-ti ŠU.BA.AN.TI,"Ina-Uruk-rīšat, daughter of X-gi, did not have a daughter, and (that is why) she adopted Ēṭirtu, daughter of Ninurta-Mušallim.",akkadian-translation.csv
[fi-na]-⸢UNUG-ki-ri-šat DUMU⸣!.SA[L m] ⸢x-gi⸣! [ ] ⸢DUMU⸣.SAL! ul i-šu-ma [fe-ṭ]i-ir-tu4 DUMU.SAL m.⸢d⸣nin-urta-mu-šal-lim [a]-na ma-ru-ti ŠU.BA.AN.TI,"Ina-Uruk-rīšat, daughter of X-gi, did not have a daughter, and (that is why) she adopted Ēṭirtu, daughter of Ninurta-Mušallim",akkadian-translation.csv
[fu-ma] sa mi is li su [û]-fa-bi4-û-ni-a-tl-ma [... a]-na sa Ku-ra-ra [... K]u-ra-ra ni sé e ma,"If he has satisfied us with that of his half, then we will claim the (half) of Kurära from Kurara, and",akkadian-translation.csv
[fu-ma] sa mi is li su [û]-fa-bi4-û-ni-a-tl-ma [... a]-na sa Ku-ra-ra [... K]u-ra-ra ni sé e ma,"If he has satisfied us with his half, then we will claim the (half) of Kurara from Kurara,",akkadian-translation.csv
[fu-ma] sa mi is li su [û]-fa-bi4-û-ni-a-tl-ma [... a]-na sa Ku-ra-ra [... K]u-ra-ra ni sé e ma,"If he has satisfied us with that of his half, then we will demand the (half) of Kurära from Kurara.",akkadian-translation.csv
[g]-tu u4 mi-im sa tu-sA-ù [u4-m]a-ka-al Si-ri û-ul i-zi-iq,"Since the day that you went away, I have not been annoyed for a single day.",akkadian-translation.csv
[g]-tu u4 mi-im sa tu-sA-ù [u4-m]a-ka-al Si-ri û-ul i-zi-iq,"Since the day on which you departed, I have not been annoyed for a single day.",akkadian-translation.csv
[g]a ma-ar-ti te-pu-su [x] qn-la-lam ga a-li-ia,What you did to my daughter [brought] the discredit of my town [upon her/me],akkadian-translation.csv
[g]a ma-ar-ti te-pu-su [x] qn-la-lam ga a-li-ia,What you did to my daughter brought the discredit of my town upon her/me,akkadian-translation.csv
[g]u-1um a-bi-ia ma-har be-li-ia d m a r du k ù be-el-ti a-ia > dsar-ra-at é -[sag - f I] [lu] da-ri,"May the well-being of my father be permanent before my lord Marduk and my lady, the queen of E-sag-ila!",akkadian-translation.csv
[g]u-1um a-bi-ia ma-har be-li-ia d m a r du k ù be-el-ti a-ia > dsar-ra-at é -[sag - f I] [lu] da-ri,"May the well-being of my father be lasting before my lord Marduk and my lady, the queen of Esagila!",akkadian-translation.csv
[gù]b-ß[u] é µa-hi-ma-lik dumu bu-ra-qum,"Its left, the house of Ahî-malik, son of Buraqum",akkadian-translation.csv
[gù]b-ß[u] é µa-hi-ma-lik dumu bu-ra-qum,"Its left, the house of Ahî-malik, son of Buraqum.",akkadian-translation.csv
[hu]- 1lu'-qd-am : lu tù-ta-ru-ni,You shall return the lost (good).,akkadian-translation.csv
[hu]- 1lu'-qd-am : lu tù-ta-ru-ni,You shall return the lost property.,akkadian-translation.csv
[i-b]i2 il2-la-za mi-ni-in-pa3-de3 mu pa3-da-ĝu10-me-en,"When/because you (Ur-Namma) have righteously lifted your face towards me, I (have [the face] =) have chosen you, you are my chosen one.",akkadian-translation.csv
[i-b]i2 il2-la-za mi-ni-in-pa3-de3 mu pa3-da-ĝu10-me-en,"Because you have righteously lifted your face towards me, I have chosen you; you are my chosen one.",akkadian-translation.csv
[i-dí-in] A-limki a-na-ku ù a-ta [ta-ta-w]u,"In accordance with the verdict of the City, you and I will discuss.",akkadian-translation.csv
[i-dí-in] A-limki a-na-ku ù a-ta [ta-ta-w]u,"By the verdict of the City, you and I spoke.",akkadian-translation.csv
[i-n]a 47 na-ru-uq [x] rDUG-i [ar]-fa-tim [x n]a-ru-uq a-na me-er-i-ti-kà ni-di-in,"From 47 sacks (and) x jars of barley, we have given x sacks to your daughter.",akkadian-translation.csv
[i-n]a 47 na-ru-uq [x] rDUG-i [ar]-fa-tim [x n]a-ru-uq a-na me-er-i-ti-kà ni-di-in,"From 47 sacks and [x] jars of barley, we have given [x] sacks to your daughter.",akkadian-translation.csv
[i-n]a 47 na-ru-uq [x] rDUG-i [ar]-fa-tim [x n]a-ru-uq a-na me-er-i-ti-kà ni-di-in,"From 47 sacks and x jars of barley, we have given x sacks to your daughter.",akkadian-translation.csv
[i-n]a ma-ha-ar d utu [li]-ik-ta-ra-b[u-ni-kum],May they pray for you before Shamash!,akkadian-translation.csv
[i-n]a ma-ha-ar d utu [li]-ik-ta-ra-b[u-ni-kum],May they pray for you constantly before Shamash!,akkadian-translation.csv
[i-n]u-mi iz-me-ru-ni,When they settled the accounts.,akkadian-translation.csv
[i-n]u-mi iz-me-ru-ni,"When the accounts were settled,",akkadian-translation.csv
[i-n]u-mi iz-me-ru-ni,When one settled accounts,akkadian-translation.csv
[i-n]u-mi iz-me-ru-ni,"When they settled the accounts,",akkadian-translation.csv
[i-na] H[u]-ra-ma mi-nam [a-ga-ra-am] sâ-ri-dam là qé-bi-a-[ti ... ],"In Hurrama, why did you not receive the order to hire a professional donkey driver?",akkadian-translation.csv
[i-na] H[u]-ra-ma mi-nam [a-ga-ra-am] sâ-ri-dam là qé-bi-a-[ti ... ],"In Hurrama, why have you not received the order to hire a professional donkey-driver?",akkadian-translation.csv
[i-na] pa-n[a L]UGALMEﬁ ßa KUR URU·a-la-ap LUGAL-ut-ta GAL-tam Ωa-ab-tu’ ù LUGAL-zu-nu I·a-at-tu-ßi-li LUGA[L.G]AL LUGAL KUR URU·a-at-ti ul-tam-li,"Formerly the kings of the land of Aleppo had assumed the 'great kingship' (i.e., 'Great Kingship'), but Hattušili, the Great King, the king of the land of Hatti, 'made full' their kingship.",akkadian-translation.csv
[i-na] pa-n[a L]UGALMEﬁ ßa KUR URU·a-la-ap LUGAL-ut-ta GAL-tam Ωa-ab-tu’ ù LUGAL-zu-nu I·a-at-tu-ßi-li LUGA[L.G]AL LUGAL KUR URU·a-at-ti ul-tam-li,"Formerly the kings of the land of Aleppo had assumed the 'great kingship' (i.e. 'Great-kingship'), but their kingship Hattusili, the great king, the king of the land of Hatti 'let be full'.",akkadian-translation.csv
[i-na]-an-na suku û-ul a-na-[a]d-[d]i-k-im,Now I cannot give her any maintenance.,akkadian-translation.csv
[i-na]-an-na suku û-ul a-na-[a]d-[d]i-k-im,Now I cannot give her maintenance.,akkadian-translation.csv
[i-nù-m1] KÙ.BABBAR i-ba-tù-qû-ni [su-a]-a-ma i-ba-tù-qû-. u-um,"As soon as the silver becomes scarce, it will become scarce for him (on his account).",akkadian-translation.csv
[i-nù-m1] KÙ.BABBAR i-ba-tù-qû-ni [su-a]-a-ma i-ba-tù-qû-. u-um,"As soon as the silver becomes scarce, it will be scarce for him (on his account).",akkadian-translation.csv
[i-nù-m1] KÙ.BABBAR i-ba-tù-qû-ni [su-a]-a-ma i-ba-tù-qû-. u-um,"As soon as (but) the silver becomes scarce, it will become scarce for him (on his account).",akkadian-translation.csv
"[i-pd-nim a-li-kil -im, [KU.BABBAR lu-sa-ak-s]i -dam","Then, [let him] have [the silver] reach [me by the next travel]ler.",akkadian-translation.csv
"[i-pd-nim a-li-kil -im, [KU.BABBAR lu-sa-ak-s]i -dam","Then, let him have the silver reach me by the next traveler.",akkadian-translation.csv
[iS-tu] te-zi-ba-ni-in-ni [ni-di] a-hi-im ù-ul ar-Si,"Since you left me, I have not been idle.",akkadian-translation.csv
[iS-tu] te-zi-ba-ni-in-ni [ni-di] a-hi-im ù-ul ar-Si,"Since you left me, I have not become idle.",akkadian-translation.csv
[i]-na TÙG.HI.A [fa] rqa-timi 40 [TÙG] A-fùr-i-mi-[ti7 DUMU I-ku p[I-Eftar] is ti I ku [nim'] 115-qé,"From the textiles of standard quality, Assur-imitti, son of Ikuppi-Ishtar, received 40 textiles from Ikunum.",akkadian-translation.csv
[i]-na TÙG.HI.A [fa] rqa-timi 40 [TÙG] A-fùr-i-mi-[ti7 DUMU I-ku p[I-Eftar] is ti I ku [nim'] 115-qé,"From the textiles of current quality, Assur-imitti, son of Ikuppi-Estar, received 40 [textiles] from Ikunum.",akkadian-translation.csv
[i]-na TÙG.HI.A [fa] rqa-timi 40 [TÙG] A-fùr-i-mi-[ti7 DUMU I-ku p[I-Eftar] is ti I ku [nim'] il5-qé,"From the textiles of current quality, Assur-imitti, son of Ikuppi-Estar, received 40 textiles from Ikunum.",akkadian-translation.csv
[i]-na TÙG.HI.A [fa] rqa-timi 40 [TÙG] A-fùr-i-mi-[ti7 DUMU I-ku p[I-Eftar] is ti I ku [nim'] il5-qé,"From the textiles of standard quality, Assur-imitti, son of Ikuppi-Ishtar, received 40 [textiles] from Ikunum.",akkadian-translation.csv
[i]-na qh- roil -ad .fûl-mi-fu-nu ra-ak-si,"They are bound to the head of the ""healthy"" one among them.",akkadian-translation.csv
[i]-na qh- roil -ad .fûl-mi-fu-nu ra-ak-si,They are bound to the head of the 'healthy' one of them.,akkadian-translation.csv
[i]-na sa-am-si na-ds-p[é-e]r-tdm sa A-sur-e-mu-qi ta-sa-me-û-ni té-eb-a-ma a-tal-kam,"The day you hear the message of Assur-emuqi, set out and come.",akkadian-translation.csv
[i]-na sa-am-si na-ds-p[é-e]r-tdm sa A-sur-e-mu-qi ta-sa-me-û-ni té-eb-a-ma a-tal-kam,"The day you hear the message of Aššur-emuqī, set out and come.",akkadian-translation.csv
[i]-sé-er hu-ur-al-a(!) [e]-kà li-li-ik,May your eye go upon my storehouse!,akkadian-translation.csv
[i]-sé-er hu-ur-al-a(!) [e]-kà li-li-ik,May your eye look upon my storehouse!,akkadian-translation.csv
[i]g-re ag-ri-im: A-bi-a-a DUMU µ-zu?-a ú-ma-lá,"the wages of the hireling Abiaya, son of Uzua, will compensate",akkadian-translation.csv
[i]g-re ag-ri-im: A-bi-a-a DUMU µ-zu?-a ú-ma-lá,"the wages of the hireling Abiaya, son of Uzua, will compensate;",akkadian-translation.csv
[i]lsÿma Ea asar pi-ris-ti-s[ú],he (Marduk) called Ea to his secret place,akkadian-translation.csv
[i]lsÿma Ea asar pi-ris-ti-s[ú],he called Ea to his secret place,akkadian-translation.csv
[i]§-tù SAG ku-st-im sa LUGAL-ki-in UGULA bé-li-ni,"From the beginning of the reign of Sargon, our lord Overseer.",akkadian-translation.csv
[i]§-tù SAG ku-st-im sa LUGAL-ki-in UGULA bé-li-ni,"From the beginning of the throne of Sargon, our lord.",akkadian-translation.csv
[i]§-tù SAG ku-st-im sa LUGAL-ki-in UGULA bé-li-ni,"From the beginning of the reign of Sargon, the overseer, our lord",akkadian-translation.csv
[ig-t]u pa-na-ma ma-ri ni-ig i-li-ja at-ta,"From of old, you are the 'son of my god's oath'.",akkadian-translation.csv
[ig-t]u pa-na-ma ma-ri ni-ig i-li-ja at-ta,Since olden times you are the 'son of my god's oath'.,akkadian-translation.csv
[ikunum iššPak] [aššur mera] i-[rišum] [iššPak aššur] i-r[i-šum] [mera ilu-šumma É]NSI [aššur] [ilu-šumma mera š]a-lim-i a i-[hu-um] [iššPak aššur s\\a-lim-^a^-[hu-um] [mera puzur-da-šù]r ÉNS[I aššur],"1-7) [Ikunum, vice-regent of Aššur, son of] E[rišum (i), vice-regent of Aššur]; Er[išum (was) the son of Ilu-summa], vice-regent of [Aššur]; [Ilu-šumma (was) the son of Š]a1im-a[hum, vice-regent of Aššur]; Ša1im-a[hum (was) the son of Puzur-Aššu]r, vice-regent [of Aššur]:",akkadian-translation.csv
[ikunum iššPak] [aššur mera] i-[rišum] [iššPak aššur] i-r[i-šum] [mera ilu-šumma É]NSI [aššur] [ilu-šumma mera š]a-lim-i a i-[hu-um] [iššPak aššur s\\a-lim-^a^-[hu-um] [mera puzur-da-šù]r ÉNS[I aššur],"[Ikunum, vice-regent of Aššur, son of] E[rišum (i), vice-regent of Aššur]; Er[išum (was) the son of Ilu-summa], vice-regent of [Aššur]; [Ilu-šumma (was) the son of Š]a1im-a[hum, vice-regent of Aššur]; Ša1im-a[hum (was) the son of Puzur-Aššu]r, vice-regent [of Aššur]:",akkadian-translation.csv
[il-na-an-na la tu-us-s[t],Now do not go out!,akkadian-translation.csv
[il-na-an-na la tu-us-s[t],"Now, do not go out!",akkadian-translation.csv
[il]-ul [i]q-bu-ni-[i]m,They have not told me.,akkadian-translation.csv
[il]-ul [i]q-bu-ni-[i]m,They did not tell me.,akkadian-translation.csv
[in 1 MU na-ra]-am- [dEN].ZU [š]uburki SAG.GIŠ.RA,victory by Naramsin over Subartean forces,akkadian-translation.csv
[in 1 MU na-ra]-am- [dEN].ZU [š]uburki SAG.GIŠ.RA,a victory by Naramsin over Subartean forces,akkadian-translation.csv
[ina] itiŠU MUL.GAG.SI.SÁ mulTI8 musen KURud šamaššammu SI.SÁ,"If however MUL.GAG.SI.SÁ reaches the Eagle star in the month of Du'ūzu, sesame will thrive.",akkadian-translation.csv
[ina] itiŠU MUL.GAG.SI.SÁ mulTI8 musen KURud šamaššammu SI.SÁ,"If (however) [in] Du'ūzu MUL.GAG.SI.SÁ reaches the mulTI8 musen, sesame will prosper.",akkadian-translation.csv
[ina] itiŠU MUL.GAG.SI.SÁ mulTI8musen KURud šamaššammu SI.SÁ,"If MUL.GAG.SI.SÁ reaches the mulTI8mušen in Du'ūzu, the sesame will thrive.",akkadian-translation.csv
[ina] itiŠU MUL.GAG.SI.SÁ mulTI8musen KURud šamaššammu SI.SÁ,"If (however) in Du'ūzu MUL.GAG.SI.SÁ reaches the mulTI8mušen, the sesame will thrive.",akkadian-translation.csv
[is]-tù usmi-im a-nim tù-zi-nu-um sa GAL si-mi-il5-tim a-na Ta-mu-ri-a u Ta-nu-us-té a-si-ti-su û me-er-e-Şu iA. i-tù-ru,"From this day forward, the rabi simmiltim's tuzinnum will not raise a legal claim against Tamuria and his wife Tanuste and his sons.",akkadian-translation.csv
[is]-tù usmi-im a-nim tù-zi-nu-um sa GAL si-mi-il5-tim a-na Ta-mu-ri-a u Ta-nu-us-té a-si-ti-su û me-er-e-Şu iA. i-tù-ru,"From this day on, the tuzinnum of the rabi simmiltim shall not bring a legal claim against Tamuria and his wife Tanuste and his sons.",akkadian-translation.csv
[issi r]e-si-sa ÿmuranni jâsi,she raised her head and saw me,akkadian-translation.csv
[issi r]e-si-sa ÿmuranni jâsi,she (Ereskigal) raised her head and saw me,akkadian-translation.csv
[issu muhhi mas-ki-i]t-te ina libbi ra-ta-a-ti sa pan riksi inaqqi,"from the oˆering table he libates (oil, honey, milk, beer, and wine) into the runnels (placed) in front of the ritual arrangement",akkadian-translation.csv
[issu muhhi mas-ki-i]t-te ina libbi ra-ta-a-ti sa pan riksi inaqqi,"from the offering table he libates (oil, honey, milk, beer, and wine) into the runnels (placed) in front of the ritual arrangement",akkadian-translation.csv
"[it-t]i-ia ah-hi a-bi-""su-n[u ma-l]a wa-as-bu [û]-ul i-ba-as-si","3 ' Whoever of the brothers of their father b) are around, 4' they are c) not 3 ' with me.",akkadian-translation.csv
