transliteration,translation,source_file
8 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ku-mì-šar e-lá-ma i-šu iš-tù a-lim{ki} i tù-a-ri-šu i-ša-qal IGI šu-IŠTAR,8 shekels of refined silver Ikūn-Mīšar owes to Elamma. He will pay when he returns from the City. In the presence of Šu-Ištar.,train.csv
8 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ku-mì-šar e-lá-ma i-šu iš-tù a-lim{ki} i tù-a-ri-šu i-ša-qal IGI šu-IŠTAR,8 shekels of refined silver Ikūn-Mīšar owes to Elamma. He will pay when he returns from the City. In the presence of Šu-Ištar.,train_dataset_w_most_sources.csv
9 GÍN KÙ.BABBAR i li-bi a-šùr-{d}UTU-ši ù ku-ta-ba a-na ša-pá-ar-tim ú-kà-al 2 GÍN KÙ.BABBAR i li-bi šu-IŠTAR ni-a-im,9 shekels of silver owed by Aššur-šamšī and Kutaba I hold as security.,train.csv
9 GÍN KÙ.BABBAR i li-bi a-šùr-{d}UTU-ši ù ku-ta-ba a-na ša-pá-ar-tim ú-kà-al 2 GÍN KÙ.BABBAR i li-bi šu-IŠTAR ni-a-im,9 shekels of silver owed by Aššur-šamšī and Kutaba I hold as security.,train_dataset_w_most_sources.csv
9 GÍN KÙ.BABBAR i-nu-mì a-na a-lim{ki} en-na-sú-in DUMU ku-bi-ku a-dí-šu-um,I gave 9 shekels of silver to Enna-Suen when he <gap> to the City.,train.csv
9 GÍN KÙ.BABBAR i-nu-mì a-na a-lim{ki} en-na-sú-in DUMU ku-bi-ku a-dí-šu-um,I gave 9 shekels of silver to Enna-Suen when he <gap> to the City.,train_dataset_w_most_sources.csv
96 ku-ta-nu ša ì-lí-a 12 ku-ta-nu ša a-šur-lá-ma-sí 1 me-at <gap> ša kur-ub-IŠTAR 1 me-at LÁ 2 ša e-lá-ma,"96 -textiles of Iliya, 12 -textiles of Aššur-lamassī, 100 of Kurub-Ištar, 98 of Elamma.",train.csv
96 ku-ta-nu ša ì-lí-a 12 ku-ta-nu ša a-šur-lá-ma-sí 1 me-at <gap> ša kur-ub-IŠTAR 1 me-at LÁ 2 ša e-lá-ma,"96 kutānu-textiles of Iliya, 12 kutānu-textiles of Aššur-lamassī, 100 of Kurub-Ištar, 98 of Elamma.",train_dataset_w_most_sources.csv
<gap> 20-<gap> TÚG šu-ra-am a-na 11 GÍN a-na É kà-ri-im a-dí-i i-na 2 ma-na 10 GÍN KÙ.BABBAR ša i-na ni-kà-sé a-na e-lá-ma i-na-pu-lu-ni-im ŠÀ.BA 1.3333 ma-na 3 GÍN KÙ.BABBAR al-qé ší-tí KÙ.BABBAR 0.6666 ma-na 7 GÍN KI a-šùr-ma-lik ì-lí-a-lim ù la-qé-ep a-lá-qé 2 ma-na 14 GÍN KÙ.BABBAR i-na ša a-šur-be-el-a-wa-tim i-na <gap>-ma <gap>,"<gap> one dark colored textile I deposited for 11 shekels at the colonial office. Of the 2 minas 10 shekels of silver that one will balance to Elamma at the accounting, 1 mina 23 shekels thereof I took; the rest of the silver, 47 shekels, I will collect from Aššur-mālik, Ilī-ālum and Lā-qēp. 2 minas 14 shekels of silver from what belongs to Aššur-bēl-awātim, from / in <gap>",train.csv
<gap> 20-<gap> TÚG šu-ra-am a-na 11 GÍN a-na É kà-ri-im a-dí-i i-na 2 ma-na 10 GÍN KÙ.BABBAR ša i-na ni-kà-sé a-na e-lá-ma i-na-pu-lu-ni-im ŠÀ.BA 1.3333 ma-na 3 GÍN KÙ.BABBAR al-qé ší-tí KÙ.BABBAR 0.6666 ma-na 7 GÍN KI a-šùr-ma-lik ì-lí-a-lim ù la-qé-ep a-lá-qé 2 ma-na 14 GÍN KÙ.BABBAR i-na ša a-šur-be-el-a-wa-tim i-na <gap>-ma <gap>,"<gap> one dark colored textile I deposited for 11 shekels at the colonial office. Of the 2 minas 10 shekels of silver that one will balance to Elamma at the accounting, 1 mina 23 shekels thereof I took; the rest of the silver, 47 shekels, I will collect from Aššur-mālik, Ilī-ālum and Lā-qēp. 2 minas 14 shekels of silver from what belongs to Aššur-bēl-awātim, from / in <gap>",train_dataset_w_most_sources.csv
<gap> en-nam-a-šur a-<gap> i-du-nu a-na a-wa-<gap> ṭup-pí-im i,<gap> Ennam-Aššur <gap> they gave <gap> of the tablet <gap>,train.csv
<gap> en-nam-a-šur a-<gap> i-du-nu a-na a-wa-<gap> ṭup-pí-im i,<gap> Ennam-Aššur <gap> they gave <gap> of the tablet <gap>,train_dataset_w_most_sources.csv
<gap> i-dì-in-ma ša-lim-a-šùr ù DUMU a-mur-IŠTAR <gap>,"<gap> the colony rendered a verdict, and Šalim-Aššur and Amur-Ištar's son <gap>",train.csv
<gap> i-dì-in-ma ša-lim-a-šùr ù DUMU a-mur-IŠTAR <gap>,"<gap> the colony rendered a verdict, and Šalim-Aššur and Amur-Ištars son <gap>",train_dataset_w_most_sources.csv
<gap> i-na <gap> i-lu-ku-ni <gap> a-ša-a-ma i-na pá-ni-ú-tí-ma a-ṭá-ra-da-ku-nu-tí,"<gap> in <gap>, when PN comes I will buy <gap> and send (him) to you with the first opportunity.",train.csv
<gap> i-na <gap> i-lu-ku-ni <gap> a-ša-a-ma i-na pá-ni-ú-tí-ma a-ṭá-ra-da-ku-nu-tí,"<gap> in <gap> , when PN comes I will buy <gap> and send him to you with the first opportunity.",train_dataset_w_most_sources.csv
<gap> ṭup-pá-am ni-mar <gap>-in KÙ.BABBAR <gap> ša-áp-ra-tù-šu <gap> ub-lá-ki-im <gap>-lá-ni-ší-na <gap> ú-kà-lu-nim <gap>,<gap> we shall see the tablet <gap> silver <gap> his pledges <gap> he brought to you (fem.) <gap> they hold <gap>,train.csv
<gap> ṭup-pá-am ni-mar <gap>-in KÙ.BABBAR <gap> ša-áp-ra-tù-šu <gap> ub-lá-ki-im <gap>-lá-ni-ší-na <gap> ú-kà-lu-nim <gap>,<gap> we shall see the tablet <gap> silver <gap> his pledges <gap> he brought to you fem. <gap> they hold <gap>,train_dataset_w_most_sources.csv
<gap>-na <gap> ni-kà-sí <gap> ni-sí-ù-ma <gap>-na <gap> ma-na 14 GÍN KÙ.BABBAR ša i-na <gap> i li-bi-šu a-dí-ú a-na 25 ma-na KÙ.BABBAR {d}MAR.TU-ba-ni i-ku-num a-mur-{d}a-šur ù <gap> ba <gap> ù 1 <gap>,"In <gap> we settled accounts, and for <gap> mina 14 shekels of silver that <gap>",train.csv
<gap>-na <gap> ni-kà-sí <gap> ni-sí-ù-ma <gap>-na <gap> ma-na 14 GÍN KÙ.BABBAR ša i-na <gap> i li-bi-šu a-dí-ú a-na 25 ma-na KÙ.BABBAR {d}MAR.TU-ba-ni i-ku-num a-mur-{d}a-šur ù <gap> ba <gap> ù 1 <gap>,"In <gap> we settled accounts, and for <gap> mina 14 shekels of silver that <gap>",train_dataset_w_most_sources.csv
<gap>-na GÍR ša a-šur iṣ-ba-at-ma a-šur-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me a-šur-ta-ak-lá-ku DUMU a-<gap> tap-pá-ú-šu,<gap>na seized Aššur's dagger and Aššur-malik son of Šamaš-nāṣir heard his statement. Aššur-taklāku son of A<gap> was his (absent) partner.,train.csv
<gap>-na GÍR ša a-šur iṣ-ba-at-ma a-šur-ma-lik DUMU {d}UTU-na-ṣí-ir pí-šu iš-me a-šur-ta-ak-lá-ku DUMU a-<gap> tap-pá-ú-šu,<gap> na seized Aššurs dagger and Aššur-malik son of Šamaš-nāṣir heard his statement. Aššur-taklāku son of A <gap> was his absent partner.,train_dataset_w_most_sources.csv
<gap>-ú-ma <gap> a-na ITU.10.KAM a-li i-ma-qú-tù <gap> kam ITU.1.KAM kán-wa-ar-ta li-mu-um <gap>,"<gap> within 10 months wherever they arrive <gap> Month Kanwarta, eponymy <gap>",train.csv
<gap>-ú-ma <gap> a-na ITU.10.KAM a-li i-ma-qú-tù <gap> kam ITU.1.KAM kán-wa-ar-ta li-mu-um <gap>,"<gap> within 10 months wherever they arrive <gap> Month Kanwarta, eponymy <gap>",train_dataset_w_most_sources.csv
AN.NA za-ku,the tin is cleared.,akkadian-translation.csv
AN.NA za-ku,the tin is cleared.,phucthaiv02_oa_sentences.csv
ANŠE iš-tí TÚG.ḪI.A e-mì-da,Combine the donkey with the textiles (for sale).,akkadian-translation.csv
ANŠE iš-tí TÚG.ḪI.A e-mì-da,Bundle the donkey with the textiles.,published_texts_sentences.csv
ANŠE.ḪI-ru-kà me-tù,Your donkeys are dead.,akkadian-translation.csv
ANŠE.ḪI-ru-kà me-tù,Your donkeys died.,published_texts_sentences.csv
DUB ha-ru-mu-tum ša nu-a-e,Certified tablets concerning Anatolians.,phucthaiv02_oa_sentences.csv
DUB ha-ru-mu-tum ša nu-a-e,Certified tablets concerning Anatolians.,train_dataset_w_most_sources.csv
DUMU me-tim a-na-ku,I am the son of a dead man.,akkadian-translation.csv
DUMU me-tim a-na-ku,I am an orphan,akkadian-translation.csv
DUMU me-tim a-na-ku,Both sides have lost their fathers.,akkadian-translation.csv
DUMU me-tim a-na-ku,I am the son of the deceased.,akkadian-translation.csv
DUMU me-tim a-na-ku,I am an heir.,akkadian-translation.csv
DUMU me-tim a-na-ku,I am an heir!,akkadian-translation.csv
DUMU me-tim a-na-ku,I appear as heir.,akkadian-translation.csv
DUMU me-tim a-na-ku,“I appear as heir.,akkadian-translation.csv
DUMU me-tim a-na-ku,"""I appear as heir.""",phucthaiv02_oa_sentences.csv
IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,and we gave our testimony before Aššur's dagger.,phucthaiv02_oa_sentences.csv
IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,And we gave our testimony before Aššur's dagger.,phucthaiv02_oa_sentences.csv
IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,we gave our testimony before Aššur's dagger.,phucthaiv02_oa_sentences.csv
IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,Vor dem Dolche des Aššur haben wir unsere Beurkundung gegeben.,published_texts_sentences.csv
IGI ku-ra DUMU i-dí-a-šur IGI en-nam-ì-lí IGI i-dí-a DUMU i-ku-nim 14 GÚ 4 ma-na URUDU ni-ip-qí-id,"Witnessed by Kura son of Iddin-Aššur, by Ennam-ilī, by Idiya son of Ikūnum.",train.csv
IGI ku-ra DUMU i-dí-a-šur IGI en-nam-ì-lí IGI i-dí-a DUMU i-ku-nim 14 GÚ 4 ma-na URUDU ni-ip-qí-id,"Witnessed by Kura son of Iddin-Aššur, by Ennam-ilī, by Idiya son of Ikūnum.",train_dataset_w_most_sources.csv
IGI lá-qé-ep,Witnessed by Lā-qēp.,phucthaiv02_oa_sentences.csv
IGI lá-qé-ep,Witness: Lāqēp.,published_texts_sentences.csv
KIŠIB <gap> KIŠIB <gap> a-na <gap> ù ša-li-ma a-ša-at ir-ma-a-šur,Seal of <gap> and seal of <gap> to Lamassitim,train.csv
KIŠIB <gap> KIŠIB <gap> a-na <gap> ù ša-li-ma a-ša-at ir-ma-a-šur,Seal of <gap> and seal of <gap> to Lamassitim,train_dataset_w_most_sources.csv
KIŠIB DINGIR-na-da DUMU ba-zi-a KIŠIB en-nam-a-šùr DUMU kà-ri-a KIŠIB ki-ta-a ša 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ša e-lá-ma ki-ta-a i-bé-el iš-tí KÙ.BABBAR uk-ta-al šu-ma a-e-ša-ma ú-da-pí-ir 1 GÍN.TA i-na ITU.1.KAM i-ma-nu-šu,"Seal of Ilī-nādā, son of Baziya, seal of Ennam-Ašsur, son of Kariya(?), seal of Kitaya, that Kitaya will manage 0.5 mina of silver belonging to Elamma. He is held by the silver. If he goes away to somewhere else, he will charge him 1 shekel per month.",train.csv
KIŠIB DINGIR-na-da DUMU ba-zi-a KIŠIB en-nam-a-šùr DUMU kà-ri-a KIŠIB ki-ta-a ša 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ša e-lá-ma ki-ta-a i-bé-el iš-tí KÙ.BABBAR uk-ta-al šu-ma a-e-ša-ma ú-da-pí-ir 1 GÍN.TA i-na ITU.1.KAM i-ma-nu-šu,"Seal of Ilī-nādā, son of Baziya, seal of Ennam-Ašsur, son of Kariya? , seal of Kitaya, that Kitaya will manage 0.5 mina of silver belonging to Elamma. He is held by the silver. If he goes away to somewhere else, he will charge him 1 shekel per month.",train_dataset_w_most_sources.csv
KIŠIB DINGIR.SIPA KIŠIB ì-lí-dan DUMU a-mur-IŠTAR 10.3333 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ì-lí-dan e-la-ma i-šu KÙ.BABBAR i-na a-lim{ki} i-ša-qal,"Seal of Ilī-rē'ī, seal of Ilī-dān, son of Amur-Ištar. 10.3333 shekels of refined silver Ilī-dān owes to Elamma. He will pay the silver in the City.",train.csv
KIŠIB DINGIR.SIPA KIŠIB ì-lí-dan DUMU a-mur-IŠTAR 10.3333 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ì-lí-dan e-la-ma i-šu KÙ.BABBAR i-na a-lim{ki} i-ša-qal,"Seal of Ilī-rēī, seal of Ilī-dān, son of Amur-Ištar. 10.3333 shekels of refined silver Ilī-dān owes to Elamma. He will pay the silver in the City.",train_dataset_w_most_sources.csv
KIŠIB MAN-a-šur a-na a-nu-<gap>-an,Seal of Puzur-Aššur; to Anu<gap>,train.csv
KIŠIB MAN-a-šur a-na a-nu-<gap>-an,Seal of Puzur-Aššur; to Anu <gap>,train_dataset_w_most_sources.csv
KIŠIB a-dí-da a-na be-lu-ba-ni a-nu-pì-a ú a-lu-wa,"Seal of Adida; to Bēlum-bāni, Anupiya and Aluwa.",train.csv
KIŠIB a-dí-da a-na be-lu-ba-ni a-nu-pì-a ú a-lu-wa,"Seal of Adida; to Bēlum-bāni, Anupiya and Aluwa.",train_dataset_w_most_sources.csv
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB ṣí-lu-lu DUMU ú-ku a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr i-na ba-áb DINGIR ṭup-pá-am ni-dí-in,"Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Ṣilūlu son of Uku. The Kanesh colony gave us for these proceedings and we gave a tablet before Aššur's dagger in the Gate of the God.",train.csv
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB ṣí-lu-lu DUMU ú-ku a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr i-na ba-áb DINGIR ṭup-pá-am ni-dí-in,"Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Ṣilūlu son of Uku. The Kanesh colony gave us for these proceedings and we gave a tablet before Aššurs dagger in the Gate of the God.",train_dataset_w_most_sources.csv
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na KIŠIB a-šur-ba-ni DUMU ša-lim-a-šùr a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,"Seal of Akuza son of Šu-Anum, seal of Uraya son of Manana, seal of Aššur-bāni son of Šalim-Aššur. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.",train.csv
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na KIŠIB a-šur-ba-ni DUMU ša-lim-a-šùr a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,"Seal of Akuza son of Šu-Anum, seal of Uraya son of Manana, seal of Aššur-bāni son of Šalim-Aššur. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššurs dagger.",train_dataset_w_most_sources.csv
KIŠIB a-lu-lá-a a-na en-nam-a-šur,Sealed by Alulaya; to Ennam-Aššur.,train.csv
KIŠIB a-lu-lá-a a-na en-nam-a-šur,Sealed by Alulaya; to Ennam-Aššur.,train_dataset_w_most_sources.csv
KIŠIB a-mur-IŠTAR a-na kà-lá-mu-ur,Seal of Amur-Ištar; to Kalamur.,phucthaiv02_oa_sentences.csv
KIŠIB a-mur-IŠTAR a-na kà-lá-mu-ur,Seal of Amur-Ištar; to Kalamur.,train.csv
KIŠIB a-mur-IŠTAR a-na kà-lá-mu-ur,Seal of Amur-Ištar; to Kalamur.,train_dataset_w_most_sources.csv
KIŠIB a-mur-{d}UTU DUMU mì-šu-ra-bi KIŠIB na-bi-sú-in DUMU {d}AB-ba-ni KIŠIB i-ku-pí-a-šùr DUMU šu-IŠTAR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,"Seal of Amur-Šamaš son of Miššu-rabi, seal of Nabi-Suen son of Illil-bāni, seal of Ikūn-pī-Aššur son of Šu-Ištar. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.",train.csv
KIŠIB a-mur-{d}UTU DUMU mì-šu-ra-bi KIŠIB na-bi-sú-in DUMU {d}AB-ba-ni KIŠIB i-ku-pí-a-šùr DUMU šu-IŠTAR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,"Seal of Amur-Šamaš son of Miššu-rabi, seal of Nabi-Suen son of Illil-bāni, seal of Ikūn-pī-Aššur son of Šu-Ištar. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššurs dagger.",train_dataset_w_most_sources.csv
KIŠIB a-šur-ṣú-lu-li DUMU šu-lá-ba-an KIŠIB a-šur-ma-lik DUMU šu-lá-ba-an ṭup-pu-um a-ni-um ša ma-mì-it ku-ra DUMU a-šur-ma-lik,"Seal of Aššur-ṣululī, son of Šu-Labān, seal of Aššur-mālik, son of Šu-Labān. This tablet contains",train.csv
KIŠIB a-šur-ṣú-lu-li DUMU šu-lá-ba-an KIŠIB a-šur-ma-lik DUMU šu-lá-ba-an ṭup-pu-um a-ni-um ša ma-mì-it ku-ra DUMU a-šur-ma-lik,"Seal of Aššur-ṣululī, son of Šu-Labān, seal of Aššur-mālik, son of Šu-Labān. This tablet contains",train_dataset_w_most_sources.csv
KIŠIB a-šùr-ba-ni a-na šu-pè-e-nu-ma-an DUMU ma-lá <gap> a <gap>,Seal of Aššur-bāni; to Šuppinuman son of Mala<gap>,train.csv
KIŠIB a-šùr-ba-ni a-na šu-pè-e-nu-ma-an DUMU ma-lá <gap> a <gap>,Seal of Aššur-bāni; to Šuppinuman son of Mala <gap>,train_dataset_w_most_sources.csv
KIŠIB a-šùr-gi-im-li a-na a-zu-ú iš-ta-aḫ-šu ú ni-wa-lá,"Sealed by Aššur-gimlī; to Azu, Ištahšu and Niwala.",phucthaiv02_oa_sentences.csv
KIŠIB a-šùr-gi-im-li a-na a-zu-ú iš-ta-aḫ-šu ú ni-wa-lá,"Sealed by Aššur-gimlī; to Azu, Ištahšu and Niwala.",train.csv
KIŠIB a-šùr-ma-lik DUMU zu-a KIŠIB ga-sú <gap> 7.5 GÍN KÙ.BABBAR i-ṣé-er a-šu-a-an ú a-bu-na sú-ub-ri-kà i-šu i-nu-mì e-ṣí-du-ni ú 7.5 GÍN KÙ.BABBAR i-ša-qú-lu,"Seal of Aššur-malik son of Zuwa; seal of Ga<gap> Ašuan and Abuna, your slaves, owe 7.5 shekels of silver.",train.csv
KIŠIB a-šùr-ma-lik DUMU zu-a KIŠIB ga-sú <gap> 7.5 GÍN KÙ.BABBAR i-ṣé-er a-šu-a-an ú a-bu-na sú-ub-ri-kà i-šu i-nu-mì e-ṣí-du-ni ú 7.5 GÍN KÙ.BABBAR i-ša-qú-lu,"Seal of Aššur-malik son of Zuwa; seal of Ga <gap> Ašuan and Abuna, your slaves, owe 7.5 shekels of silver.",train_dataset_w_most_sources.csv
KIŠIB en-um-a-šur DUMU šu-{d}EN.LÍL KIŠIB šu-IŠTAR DUMU šu-ki-tim,"Seal of Ennam-Aššur son of Šu-Illil, seal of Šu-Ištar son of Šukkutum.",train.csv
KIŠIB en-um-a-šur DUMU šu-{d}EN.LÍL KIŠIB šu-IŠTAR DUMU šu-ki-tim,"Seal of Ennam-Aššur son of Šu-Illil, seal of Šu-Ištar son of Šukkutum.",train_dataset_w_most_sources.csv
KIŠIB i-ku-pí-a DUMU a-šur-ba-ni a-na en-um-a-šur i-dí-a-bi-im ù lá-qé-ep <gap>,"Seal of Ikūn-pīya son of Aššur-bāni; to Ennam-Aššur, Iddin-abum and Lā-qēp <gap>",train.csv
KIŠIB i-ku-pí-a DUMU a-šur-ba-ni a-na en-um-a-šur i-dí-a-bi-im ù lá-qé-ep <gap>,"Seal of Ikūn-pīya son of Aššur-bāni; to Ennam-Aššur, Iddin-abum and Lā-qēp <gap>",train_dataset_w_most_sources.csv
KIŠIB ka-ku-a DUMU i-dí-IŠTAR,"Seal of Kakua, son of Iddin-Ištar.",phucthaiv02_oa_sentences.csv
KIŠIB ka-ku-a DUMU i-dí-IŠTAR,"Seal of Kakua, son of Iddin-Ištar",train_dataset_w_most_sources.csv
KIŠIB ku-ku-a-ma KIŠIB šu-IŠTAR a-na en-um-a-šùr,Seal of Kukuwa and seal of Šu-Ištar; to Ennam-Aššur.,phucthaiv02_oa_sentences.csv
KIŠIB ku-ku-a-ma KIŠIB šu-IŠTAR a-na en-um-a-šùr,Seal of Kukuwa and seal of Šu-Ištar; to Ennam-Aššur.,train.csv
KIŠIB ku-ku-a-ma KIŠIB šu-IŠTAR a-na en-um-a-šùr,Seal of Kukuwa and seal of Šu-Ištar; to Ennam-Aššur.,train_dataset_w_most_sources.csv
KIŠIB ku-zi-zi-a a-na en-um-a-šur DUMU šál-ma-a-šùr ù šu-be-lim,"Seal of Kuziziya; to Ennam-Aššur son of Šalim-Aššur, and Šu-Bēlum.",train.csv
KIŠIB ku-zi-zi-a a-na en-um-a-šur DUMU šál-ma-a-šùr ù šu-be-lim,"Seal of Kuziziya; to Ennam-Aššur son of Šalim-Aššur, and Šu-Bēlum.",train_dataset_w_most_sources.csv
KIŠIB kà-ri-im kà-ni-iš a-na ú-bar-tim ša ku-bu-ur-na-at,Seal of the Kanesh colony; to the station at Kuburnat.,phucthaiv02_oa_sentences.csv
KIŠIB kà-ri-im kà-ni-iš a-na ú-bar-tim ša ku-bu-ur-na-at,Seal of the Kanesh colony; to the station at Kuburnat. <gap> for his extradition. Let him extradite the man there with our messenger Šēp-Ištar. And you must be the executive arm for our messenger.,train.csv
KIŠIB kà-ri-im kà-ni-iš a-na ú-bar-tim ša ku-bu-ur-na-at,Seal of the Kanesh colony; to the station at Kuburnat. <gap> for his extradition. Let him extradite the man there with our messenger Šēp-Ištar. And you must be the executive arm for our messenger.,train_dataset_w_most_sources.csv
KIŠIB kà-ri-im kà-ni-iš kà-ru-um dí-nam i-dí-in-ma a-na lu-qú-tim ma-la a-na a-šur-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú ṭup-pá-am ša ku-nu-ki-šu ša-lim-a-šùr a-na šu-ku-bi-im i-da-an a-na kur-ub-IŠTAR šu-ku-bu-um ú-lá i-tù-a-ar šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu,"Seal of the Kanesh colony. The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum. Šu-Kūbum will not raise claim against Kurub-Ištar. If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him.",train.csv
KIŠIB kà-ri-im kà-ni-iš kà-ru-um dí-nam i-dí-in-ma a-na lu-qú-tim ma-la a-na a-šur-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú ṭup-pá-am ša ku-nu-ki-šu ša-lim-a-šùr a-na šu-ku-bi-im i-da-an a-na kur-ub-IŠTAR šu-ku-bu-um ú-lá i-tù-a-ar šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu,"Seal of the Kanesh colony. The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum. Šu-Kūbum will not raise claim against Kurub-Ištar. If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him.",train_dataset_w_most_sources.csv
KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB a-ku-za DUMU šu-a-nim ṭup-pu-um ša ba-áb DINGIR ša IGI GÍR ša a-šùr ša ší-bu-tí-ni,"Sealed by Lā-qēp son of Illil-bāni, by Akuza son of Šu-Anum. The tablet from the Gate of the God from before Aššur's dagger, with our testimony.",train.csv
KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB a-ku-za DUMU šu-a-nim ṭup-pu-um ša ba-áb DINGIR ša IGI GÍR ša a-šùr ša ší-bu-tí-ni,"Sealed by Lā-qēp son of Illil-bāni, by Akuza son of Šu-Anum. The tablet from the Gate of the God from before Aššurs dagger, with our testimony.",train_dataset_w_most_sources.csv
KIŠIB lá-qé-pì-im DUMU i-zi-za-am-DINGIR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-na-ni-ma IGI GÍR ša a-šùr <gap>,"Seal of La-qēpum, son of Izzizam-ilī. For these words the Kanesh colony made me available and before Aššur's dagger I gave my testimony.",train.csv
KIŠIB lá-qé-pì-im DUMU i-zi-za-am-DINGIR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-na-ni-ma IGI GÍR ša a-šùr <gap>,"Seal of La-qēpum, son of Izzizam-ilī. For these words the Kanesh colony made me available and before Aššurs dagger I gave my testimony.",train_dataset_w_most_sources.csv
KIŠIB na-bi-sú-in ù ku-zi-zi-a a-na i-dí-a-šur 38 ma-na,Seal of Nab-Suen and Kuziziya; to Iddin-Aššur: 40 less 2 minas ...,phucthaiv02_oa_sentences.csv
KIŠIB na-bi-sú-in ù ku-zi-zi-a a-na i-dí-a-šur 38 ma-na,Seal of Nab-Suen and Kuziziya; to Iddin-Aššur: 40 less 2 minas <gap>,train.csv
KIŠIB na-bi-sú-in ù ku-zi-zi-a a-na i-dí-a-šur 38 ma-na,Seal of Nab-Suen and Kuziziya; to Iddin-Aššur: 40 less 2 minas <gap>,train_dataset_w_most_sources.csv
KIŠIB pá-ru-ur-tim a-na i-dí-a-bi-im DUMU na-ar-me-a,Seal of Parrurtum; to Iddin-abum son of Narmea.,train.csv
KIŠIB pá-ru-ur-tim a-na i-dí-a-bi-im DUMU na-ar-me-a,Seal of Parrurtum; to Iddin-abum son of Narmea.,train_dataset_w_most_sources.csv
KIŠIB sú-en-na-da DUMU e-nam-a-šùr a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-ma IGI GÍR ša a-šùr ší-bu-tí a-dí-in šu-ku-bu-um DUMU a-šur-i-dí ù i-dí-IŠTAR DUMU a-šur-na-da tap-pá-ú-a,Seal of Suen-nādā son of Ennam-Aššur. The Kanesh colony gave me for these proceedings and I gave my testimony before Aššur's dagger. Šu-Kūbum son of Aššur-idī and Iddin-Ištar son of Aššur-nādā were my (absent) partners.,train.csv
